eda,label
0.05776993360995841,1
0.05776993360995841,2
0.06049965,3
0.06049965,4
0.06148802083333331,5
0.06148802083333331,6
0.06148802083333331,7
0.06522663749999995,8
0.06522663749999995,9
0.06522663749999995,10
0.05118322083333335,11
0.05118322083333335,12
0.05118322083333335,13
0.05167543750000001,14
0.05167543750000001,15
0.05137379583333325,16
0.05137379583333325,17
0.05137379583333325,18
0.05639820000000002,19
0.05639820000000002,20
0.05639820000000002,21
0.05459427916666669,22
0.05459427916666669,23
0.05459427916666669,24
0.055365258333333334,25
0.055365258333333334,26
0.055365258333333334,27
0.05815315000000006,28
0.05815315000000006,29
0.0601292208333333,30
0.0601292208333333,31
0.0601292208333333,32
0.06181408750000001,33
0.06181408750000001,34
0.06238698749999995,35
0.06238698749999995,36
0.06238698749999995,37
0.06513989999999997,38
0.06513989999999997,39
0.06513989999999997,40
0.06639154583333327,41
0.06639154583333327,42
0.06639154583333327,43
0.029572358333333337,44
0.029572358333333337,45
0.029572358333333337,46
0.8346257499999995,47
0.8346257499999995,48
0.0044486208333333385,49
0.0044486208333333385,50
